seq,Credit_Default,BE_SCORE_ON_OD,BNI_SCORE_ON_OD,BUSAGE,BUSSTRUC,MAXLINEUTIL,AVGLINEUTIL12,MAXLINEBALRT,MAXTIMESLBAL12,DAYSDELQ,TOTDAYSDELQ12,TOTACBAL,MAXDELQ,TOTDELQ12,DEPOSITRT,AVGDEPRT12,ALL_OPEN_TRADE_UT,BR_OPEN_TRADE_UT,BR_TRADE_PAST_DUE
10,0,706,957,198,1,0,0,0,0,0,0,,,,,,35,35,0
7,0,780,971,210,1,0,0,0,0,0,0,,,,,,0,0,0
3,0,783,967,13,1,,,,,0,0,,,,,,17,18,0
2,0,744,960,25,1,,,,,0,0,,,,,,30,34,0
9,0,764,969,74,2,0.8008,0.578608,0.8008,0,0,0,65665.63,0,5,0.006,0.0365,6,7,0
3,0,624,597,43,2,0,2.528614,0.7191,5,0,0,1576.61,0,0,13.2328,7.8871,57,84,0
9,0,679,957,56,1,0,0,0,0,0,0,,,,,,31,38,0
4,0,650,809,68,1,1.02,0.992375,1.02,7,0,0,51003.01,2,7,0,0.0186,30,6,0
4,0,786,957,122,4,0.4831,0.7579,0.4831,1,0,0,7246.84,0,3,0.1419,0.8632,9,9,0
10,0,671,953,241,1,0.0472,0.339433,0.0472,0,0,0,1856.07,0,0,1.3343,2.2585,22,5,0
3,0,745,950,36,2,0,0,0,0,0,0,,,,,,,,0
3,0,707,823,60,2,0.6766,0.678275,0.8266,0,0,0,16915.76,0,0,1.7023,1.3104,65,65,0
9,0,720,924,72,2,0.175,0.434783,0.3857,0,0,0,4375.98,0,0,6.5007,2.4235,46,48,0
3,0,799,969,84,2,0.5745,0.673408,0.7747,0,0,0,28725.04,0,0,0.9795,1.0095,15,0,0
7,0,735,962,278,1,0.9166,0.641825,0.9773,0,0,0,27499.5,0,0,0.3497,0.7875,23,24,0
8,0,753,973,290,1,0.5996,0.507133,0.6076,2,0,0,17989.2,0,0,0.5748,1.2353,2,0,0
4,0,738,967,302,1,0.1695,0.331733,0.2241,0,0,0,5087.46,0,0,0.5247,1.726,41,41,0
2,0,801,967,314,1,0.4528,0.286666,0.4528,0,0,0,13586.84,0,0,0.1964,0.4864,22,25,0
9,0,802,969,195,1,0.0445,0.0445,0.0445,0,0,0,2228.91,0,0,0,0,6,6,0
5,0,780,970,207,1,0,0,0,0,0,0,,,,,,10,10,0
7,0,807,972,219,1,0,0,0,0,0,0,,,,,,1,1,0
10,0,650,933,42,2,0.5177,0.4099,0.5177,0,0,0,12685.09,2,2,0,0.0025,,,0
7,0,712,979,160,1,0,0.409866,0.278,1,0,0,1633.09,0,0,12.5075,3.8879,23,11,0
2,0,757,938,70,1,0.7323,0.702925,0.7767,2,0,0,14645.8,0,0,2.5361,3.7567,23,28,0
6,0,0,969,82,1,0,0.858755,0.318,9,0,0,21953.61,0,0,1.5094,2.2104,0,,
6,0,783,949,115,1,0,0,0,0,0,0,,,,,,13,2,0
6,0,800,965,38,4,,,,,0,0,,,,,,19,19,0
6,0,803,963,50,4,,,,,0,0,,,,,,50,21,0
3,0,645,271,62,3,1.1872,0.784483,1.2563,3,0,0,59362.28,0,0,0.4115,0.4183,75,75,0
6,0,602,183,74,3,0.8897,1.058408,0.9919,6,0,0,44486.46,0,0,0.5771,0.4864,70,78,0
6,0,822,952,253,1,0,0.0738,0,0,0,0,3690.85,0,0,0,0,26,10,0
10,0,823,957,265,1,0,0.03442,0.0446,0,0,0,2233.45,0,1,0,1.3223,30,15,0
4,0,812,967,277,1,0.0332,0.06362,0.0332,0,0,0,,,,,,60,,
10,0,795,970,185,1,0.8736,0.634958,0.9649,0,0,0,13104.6,0,0,0.5958,0.7714,35,35,0
10,0,683,500,38,1,0.7381,0.777816,0.7658,0,0,0,29462.64,0,0,0.3948,0.5252,60,35,0
8,0,743,948,326,1,0.825,0.673516,0.825,0,0,0,12375,0,3,0.4307,0.164,88,21,0
8,0,760,963,315,1,0,0.1258,0,0,0,0,6291.14,0,0,7.7831,7.7831,6,5,0
8,0,803,968,48,1,0,0,0,0,0,0,,,,,,74,98,0
8,0,766,973,122,4,0.103,0.067375,0.1101,0,0,0,6182.69,0,0,0.0808,0.504,18,12,0
3,0,743,971,43,1,0.5094,0.376175,0.6494,0,0,0,20377.85,0,2,0.6831,0.7042,7,7,0
5,0,740,966,55,1,0.4135,0.536308,0.568,0,0,0,16542.47,0,0,0.4878,0.801,39,41,0
2,0,756,968,67,1,0.5948,0.678116,0.8025,0,0,0,23792.8,0,0,0.389,0.4813,23,23,0
7,0,620,836,41,1,0.398,0.203533,0.398,0,0,0,39804.38,0,0,0.1256,0.5078,91,91,0
2,0,699,956,61,1,0.8897,0.420466,0.9387,0,0,0,38064.1,0,0,0.5245,0.5858,53,60,0
7,0,763,959,13,1,,,,,2,0,,,,,,8,8,0
3,0,774,970,25,1,,,,,0,0,,,,,,9,9,0
6,0,775,966,51,1,0.8246,0.496928,0.9279,0,0,0,61848.51,0,0,0.5159,0.9649,1,2,0
6,0,804,970,63,1,0.5751,0.743608,0.6619,0,0,0,43134.8,0,0,0.9755,0.7053,1,1,0
2,0,775,945,142,1,0.1654,0.25795,0.4311,0,0,0,4963.35,0,0,9.2702,3.7313,29,35,0
3,0,769,965,154,1,0,0.2729,0.0669,0,0,0,4306.96,0,2,3.3382,1.0663,72,72,0
4,0,735,967,16,1,0.8324,0.552814,0.829,1,0,0,8324.45,0,2,2.2815,2.0472,,,0
7,0,713,922,28,1,0,0.51524,0,6,0,0,20038.69,0,0,0,0.68,69,35,0
8,0,727,930,40,1,0,0.2548,0,0,0,0,2548.43,0,0,1.8545,1.8545,41,5,0
5,0,735,951,52,1,0,0.399875,0,1,0,0,18849.07,0,1,0.4244,0.468,50,10,0
10,0,740,948,75,2,0.5494,0.31161,0.7928,0,0,0,10988.6,0,0,2.6872,3.5185,53,47,0
6,0,730,970,47,1,0.9873,0.596883,0.9917,0,0,0,24683.52,0,1,0.1521,0.4352,23,23,0
10,0,726,961,59,1,0.3808,0.55645,0.3808,0,0,0,9521.17,0,0,0.1246,0.5508,25,25,0
7,0,694,958,71,1,0.3613,0.238463,0.4799,0,0,0,9032.91,0,0,0.7514,1.004,74,104,0
3,0,716,883,306,1,0,0.627775,0,0,0,0,31996.8,0,0,3.3726,2.4078,48,50,0
7,0,735,962,114,1,0.3061,0.35687,0.3061,0,0,0,15309.79,0,3,0.0184,0.5306,1,1,0
3,0,803,965,197,1,0.9214,0.87795,0.9214,0,0,0,59897.39,1,2,0,0.1082,42,44,0
6,0,719,966,62,1,0.193,0.307425,0.1968,2,0,0,14481.98,0,0,2.2747,4.671,33,7,0
7,0,732,970,74,1,0.3509,0.247416,0.3769,0,0,0,23942.93,0,0,1.6074,2.0854,29,15,0
9,0,704,712,22,1,0,0.284755,0.4643,0,0,0,3040.88,0,0,41.6801,7.2291,47,45,0
3,0,734,942,34,1,0.2372,0.257357,0.5263,0,0,0,11864.36,0,0,19.79,16.8447,38,25,0
6,0,716,779,12,2,0,0,1.4624,1,0,0,,,,,,39,42,0
9,0,787,965,317,1,,,,,0,0,,,,,,9,9,0
8,0,819,970,329,1,,,,,0,0,,,,,,5,5,0
10,0,,,56,1,0.4842,0.593408,0.9352,3,0,0,19370.38,0,0,2.3231,2.6308,,,
2,0,772,970,68,1,0.5814,0.552666,0.8934,4,0,0,23257.61,0,0,2.1498,3.5144,31,13,0
8,0,706,958,80,1,0.8242,0.763066,0.9981,2,0,0,32968.29,0,0,1.9715,1.9853,40,36,0
10,0,801,980,27,1,0,0.186833,0,0,0,0,6834.04,0,0,3.1588,1.5079,2,2,0
6,0,714,946,201,1,0.841,0.547314,0.841,0,0,0,25231.15,0,0,0,2.2999,55,1,0
2,0,0,724,73,1,0.4833,0.57065,0.977,0,0,0,14500.37,0,0,4.2083,2.4051,,,
8,0,0,843,85,1,0,0.49804,0.3291,3,0,0,4409.18,0,0,13.7697,4.2817,,,
9,0,714,964,97,1,0,0,0,0,0,0,,,,,,26,27,0
10,0,723,972,109,1,0,0.0261,0.2636,0,0,0,784.59,0,0,51.2405,51.2405,46,53,0
9,0,764,950,66,1,0.3682,0.17521,0.3682,0,0,0,27622.48,2,8,0,0.0009,27,11,0
6,0,709,950,81,2,0,0,0.1409,0,0,0,,,,,,2,2,0
3,0,714,970,93,2,0,0,0,0,0,0,,,,,,48,48,0
9,0,744,953,37,1,0.1424,0.381591,0.9359,0,0,0,7122.97,0,3,7.4368,0.3165,34,38,0
4,0,744,956,49,1,0.0051,0.154941,0.3035,0,0,0,258.96,0,5,57.924,0.2724,23,24,0
3,0,759,962,61,1,0.7056,0.6063,0.7122,0,0,0,70569,0,1,0.0141,0.0591,22,23,0
2,0,738,961,73,1,0,0.909736,0.8377,2,0,0,83778.23,0,3,0.0059,0.0409,1,1,0
7,0,670,786,182,1,0.7765,0.785783,0.7765,0,0,0,77656.74,0,0,0.3574,0.9172,99,99,0
5,0,798,970,240,1,0.8733,0.866541,0.904,3,0,0,43664.54,0,0,0.7797,0.7451,1,,0
2,0,775,955,252,1,0.8648,0.829583,0.8648,1,0,0,43240.11,0,0,0.6505,0.852,,,0
6,0,783,971,264,1,0.4923,0.784991,0.5042,0,0,0,49872.62,0,0,0.6433,0.8089,70,98,0
8,0,700,954,518,2,1.0052,0.92455,1.0052,6,0,0,29534.97,3,4,0,0.1657,0,,
6,0,621,200,37,2,0.9582,0.966116,0.9727,2,0,0,13319.11,0,1,0.03,0.0564,76,76,0
7,0,698,913,49,2,0.6817,0.884283,0.6859,0,0,0,9476.78,0,0,0.0211,0.0456,28,28,0
5,0,750,973,61,2,0.8324,0.820883,0.8324,0,0,0,41621.77,0,0,0.024,0.0682,11,11,0
4,0,703,910,73,2,0.9398,0.872066,0.9444,0,0,0,46993.99,0,0,0.0106,0.0195,66,66,0
6,0,604,262,128,1,0.988,0.945025,0.9977,3,0,0,74102.96,0,0,0.6793,0.7054,88,102,1
9,0,616,802,101,1,0.9827,0.814458,0.9966,0,0,0,58964.24,0,5,0.0434,0.2139,92,92,0
5,0,691,916,75,1,0.9833,0.820033,0.9989,3,0,4,23230.89,0,0,0.0956,0.6007,71,61,0
10,0,647,865,23,1,0,0,0.2546,0,0,0,,,,,,65,65,0
9,0,696,935,35,1,0,0,0,2,0,0,,,,,,8,7,0
9,0,754,972,140,1,0.031,0.04665,0.1828,0,0,0,3103.82,0,0,14.1155,8.2308,5,5,0
10,0,655,796,30,1,0,0.51856,0.7431,0,0,0,31055.68,1,1,0,0.8348,54,53,0
8,0,746,828,234,1,0.4427,0.527745,0.4449,0,0,0,44274.74,0,0,0.1901,0.6564,66,69,0
6,0,729,911,246,1,0.9436,0.771241,0.9661,0,0,0,94363.8,0,0,0.0607,0.118,49,49,0
4,0,715,952,82,4,0,0.316,0,0,0,0,33319.02,0,0,1.5485,3.0798,58,58,0
6,0,610,603,42,1,0.7272,0.2735,0.7272,0,0,0,72725.28,0,0,2.0179,5.7955,72,72,0
9,0,782,971,177,1,0.8111,0.541066,0.8111,0,0,0,81114.61,0,0,0.1263,0.1937,20,25,0
5,0,802,972,189,1,0.594,0.597625,0.594,0,0,0,59404.85,0,0,0.1522,0.2308,22,29,0
10,0,601,929,142,2,0.5937,0.477327,1.0427,6,0,0,8905.82,0,0,2.5081,2.2104,62,27,0
6,0,578,559,154,2,0.7377,0.794016,1.0796,12,0,0,9114.56,0,0,2.216,1.6503,75,72,0
9,0,651,927,73,1,0.8258,0.462583,0.8258,0,0,0,58828.86,0,0,1.1033,1.641,36,,0
3,0,685,955,85,1,0.4777,0.693783,0.5627,0,0,0,41084.1,0,0,1.6699,1.0692,0,,0
10,0,688,759,36,1,0.6342,0.544583,0.6342,0,0,0,31710.6,0,0,0.0062,0.0082,53,91,0
2,0,710,951,48,1,0.9949,0.8101,0.9949,0,0,0,59699.92,2,5,0.0059,0.0241,,,0
6,0,748,957,26,1,0.0881,0.216975,0.0881,0,0,0,2645.52,0,0,0.422,0.8368,20,20,0
8,0,707,950,38,1,0.0111,0.068566,0.1477,0,0,0,334.02,0,0,21.7862,1.178,49,56,0
6,0,795,969,51,3,,,,,0,0,,,,,,,,0
4,0,781,969,63,3,,,,,0,0,,,,,,44,47,0
5,0,796,966,310,1,0,0.45915,0.0167,1,0,0,44354.53,0,0,5.7458,7.7672,6,6,0
4,0,811,972,322,1,0,0,0,0,0,0,,,,,,5,5,0
2,0,773,972,36,1,,,,,0,2,,,,,,46,8,0
5,0,690,900,43,2,0.7585,0.4696,0.7585,0,0,0,16309.36,0,0,0.7487,1.6884,85,85,0
6,0,710,941,55,2,0.749,0.5723,0.8228,0,0,0,23595.91,0,0,1.0618,1.3145,10,10,0
8,0,823,970,334,1,0,0,0,0,0,0,,,,,,7,7,0
8,0,791,968,14,3,0,0,0,0,0,0,,,,,,33,33,0
9,0,680,954,164,1,0,0,0,0,0,0,,,,,,32,33,0
5,0,674,851,49,1,0.7893,0.646575,0.7893,0,0,0,15786.06,0,1,2.9818,1.3957,68,68,0
7,0,634,739,28,2,0.7668,0.754437,0.7752,0,0,0,14186.01,0,0,2.5528,1.1402,89,,
6,0,734,952,264,2,0.6615,0.968011,0.9475,5,0,0,29768.67,0,0,1.8364,1.5835,,,0
9,0,735,936,288,2,0.9608,0.938608,0.9774,0,0,0,43236.58,0,0,0.7523,0.5827,78,58,0
3,0,703,933,300,1,0.9426,0.921258,0.9928,0,0,0,73478.39,0,0,0.3773,0.3705,83,88,0
5,0,816,974,196,1,0,0.387333,0,0,0,0,22740.95,2,2,0,0,2,2,0
10,0,808,962,207,1,,,,,0,0,,,,,,18,0,0
3,0,775,963,219,1,0,0.45795,0,0,0,0,5113.19,0,0,5.3184,4.7991,17,0,0
5,0,812,968,231,1,0,0,0,0,0,0,,,,,,0,0,0
8,0,808,963,243,1,0,0.0763,0,1,0,0,763.57,0,0,24.4071,24.4071,1,1,0
3,0,831,970,89,1,0.4602,0.16079,0.4838,0,0,0,46026.99,0,1,0.1793,0.9223,0,0,0
10,0,817,972,78,1,0,0,0,0,0,0,,,,,,9,9,0
10,0,800,965,90,1,0,0,0,0,0,0,,,,,,,,
6,0,726,965,88,2,1.0091,0.85245,1.0091,4,0,1,40366.51,0,2,0.2253,0.4061,5,7,0
3,0,755,977,69,3,0.86,0.682775,0.9113,0,0,0,43002.19,0,0,0.4722,0.4485,44,13,0
6,0,803,964,72,2,0,0.072028,0.0774,0,0,0,7749.95,0,0,3.8835,4.2879,44,44,0
3,0,768,956,254,2,0.3192,0.200958,0.3503,0,0,0,19157.46,0,6,0.1043,0.11,48,5,0
2,0,774,962,38,1,0,0.3374,0,0,0,0,2024.62,0,0,0,0,58,52,0
4,0,705,910,69,1,0,0.081528,0.1258,0,0,0,5709.61,0,0,12.1474,10.5047,94,94,0
6,0,737,954,81,1,0,0.244945,0.286,0,0,0,15977.62,0,0,10.5202,3.6932,71,71,0
10,0,669,470,66,4,0,0.3698,0,0,0,0,3995.5,0,0,27.2002,7.4088,81,81,0
4,0,791,974,78,4,0,0,0.1872,0,0,0,,,,,,51,48,0
10,0,759,966,70,1,0.271,0.211566,0.271,0,0,0,2710.14,0,0,2.5526,2.7301,79,21,0
3,0,650,930,30,3,0.6693,0.7968,0.6693,0,0,0,50200.7,1,4,0,0.1005,31,14,0
9,0,675,961,42,3,0.9667,0.783566,0.9667,2,0,0,29388.79,1,2,0,0.0849,62,68,0
6,0,755,966,232,2,0.9528,0.734958,0.9787,0,0,0,19057.07,1,8,0.0585,0.0432,41,29,0
10,0,674,894,77,4,0.5221,0.182911,0.5621,0,0,0,52210.29,0,0,1.1571,3.2221,63,74,0
9,0,717,567,86,2,0.8144,0.638954,0.9872,0,0,0,20361.02,0,0,0.5202,0.8346,78,70,0
6,0,672,377,98,2,0.804,0.778175,0.9754,0,0,0,20102.07,0,0,1.0194,1.1544,,,0
8,0,757,963,26,2,,,,,0,0,,,,,,38,38,0
9,0,733,964,38,2,,,,,0,0,,,,,,58,41,0
9,0,696,576,13,2,,,,,0,0,,,,,,81,71,0
9,0,753,914,37,2,0.7878,0.809658,0.8992,2,0,0,38184.95,0,1,0.2951,0.3014,12,12,0
4,0,759,966,99,3,,,,,0,0,,,,,,27,27,0
3,0,779,969,111,3,,,,,,0,,,,,,16,16,0
2,0,565,622,67,2,0.6585,0.577837,0.7962,0,0,0,6585.48,0,0,0.7207,1.0924,90,95,0
4,0,577,946,79,2,0.3164,0.4687,0.5346,0,0,0,5472.01,0,0,0.3443,1.275,67,46,0
4,0,793,967,37,1,0,0.172766,0,0,0,0,6194.3,0,2,9.728,3.0202,6,6,0
6,0,688,898,125,1,0,0.3483,0.005,0,0,0,23.83,0,0,1163.3524,11.3324,85,87,0
4,0,671,931,281,1,0.8763,0.358077,0.8763,0,0,0,56963.92,0,0,0.3751,0.9356,27,45,0
7,0,682,920,102,3,,,,,0,0,,,,,,76,24,1
5,0,636,949,114,3,,,,,0,0,,,,,,63,0,0
2,0,716,924,119,1,,,,,1,0,,,,,,3,3,0
6,0,715,929,149,1,0.6924,0.523622,0.9073,0,0,0,19779.64,0,0,6.1135,3.8859,53,92,0
8,0,653,941,66,2,0.5462,0.5462,0.6277,0,0,0,3277.52,0,0,2.6992,2.6992,79,79,0
7,0,636,851,78,2,0.7375,0.671155,0.9895,1,0,0,9771.92,0,0,1.9295,1.7072,82,94,0
4,0,811,970,149,1,0,0,0,0,0,0,,,,,,18,5,0
6,0,779,970,225,1,,,,,0,0,,,,,,30,30,0
7,0,777,970,237,1,,,,,0,0,,,,,,50,50,0
6,0,751,967,249,1,,,,,0,0,,,,,,58,58,0
9,0,578,623,37,1,0,0.79705,1.7114,5,0,0,1546.74,0,0,9.7155,4.9671,56,34,0
3,0,711,749,293,1,0.713,0.663163,0.973,2,0,0,22816.21,0,0,1.5777,1.347,72,84,0
10,0,734,896,305,1,0.7563,0.830241,0.9176,3,0,0,24202.99,0,0,1.338,1.3442,55,67,0
3,0,729,843,317,2,0.7491,0.7965,0.961,0,0,0,23973.37,0,0,1.5749,1.4478,59,74,0
8,0,760,901,329,2,0.8141,0.792527,0.8785,1,0,0,26052.05,0,0,1.6767,1.5064,58,79,0
4,0,767,960,225,1,0.6948,0.60865,0.6987,0,0,0,69488.71,0,0,0.9333,0.9652,38,38,0
2,0,659,657,51,2,0.5657,0.407925,0.5338,0,0,0,52580.01,0,0,0.293,0.315,47,68,0
10,0,691,748,76,1,0,0.2674,0.2815,0,0,0,2674.05,0,0,10.8025,10.8025,69,69,0
9,0,783,968,88,1,0,0.05105,0.5973,2,0,0,214.43,0,0,155.0089,59.6414,26,26,0
10,0,788,965,100,1,0,0,0,0,0,0,,,,,,7,7,0
3,0,761,958,113,1,0.498,0.309783,0.5994,0,0,0,28386.78,0,0,1.3596,2.0304,45,45,0
8,0,770,977,267,,0,0,0,0,0,0,,,,,,4,4,0
4,0,798,975,279,,0,0,0,2,0,0,20622.61,0,0,2.7687,2.7687,49,52,0
5,0,662,948,72,1,0,0,0.014,0,0,0,1404.55,0,0,0,0,41,47,0
4,0,771,972,29,1,0,0,0,0,0,0,,,,,,6,6,0
3,0,771,972,41,1,0,0,0,0,0,0,,,,,,6,7,0
5,0,,,13,1,0.7205,0.9,1.6069,2,0,0,18014,0,0,7.132,5.1373,,,
6,0,654,860,31,1,0.7117,0.520727,0.7117,0,0,0,53378.92,0,0,0.3691,0.3729,32,20,0
7,0,656,635,43,1,0.5874,0.561475,0.8578,0,0,0,44055.5,0,0,1.0934,0.4805,77,72,0
5,0,710,954,55,1,0.3058,0.342745,0.3121,0,0,0,22939.98,0,0,0.5477,0.8227,73,73,0
3,0,687,967,47,1,0,0,0,0,0,0,,,,,,19,19,0
9,0,729,927,45,2,0.1329,0.443316,0.1329,0,0,0,4853.42,0,0,0,1.4935,62,18,0
4,0,726,943,57,2,0.7548,0.4863,0.758,0,0,0,27551.26,0,0,0.1735,1.6426,16,20,0
7,0,721,935,27,5,0,0,0,0,0,0,,,,,,65,20,0
5,0,788,961,127,1,0,0.293283,0,0,0,0,19777.97,0,0,1.2354,0.878,4,6,0
9,0,831,975,151,1,0.788,0.4774,0.8356,0,0,0,78806.05,0,0,0.1783,0.3887,18,18,0
10,0,664,905,13,1,0.0749,0.4728,0.1239,0,0,0,1498.51,0,0,3.3117,1.159,52,51,0
4,0,798,958,12,1,0,0.0014,0,0,0,0,14.75,0,0,0,0,85,86,0
7,0,686,881,164,1,0,0.501083,1.0024,4,0,0,23866.13,0,0,1.8359,2.8453,33,28,0
4,0,737,955,189,1,0,0.4552,0.1777,0,0,0,25211.7,0,0,1.0487,1.6856,13,13,0
5,0,740,937,201,1,0.1589,0.20972,0.3854,0,0,0,15897.87,0,0,3.6935,1.8279,33,26,0
9,0,724,964,77,1,0,0,0,0,0,0,,,,,,52,29,0
2,0,666,954,32,3,,,,,0,0,,,,,,63,62,0
7,0,690,955,85,4,0,0.304133,0.0195,0,0,0,1072.64,0,0,3.6125,1.1583,43,43,0
7,0,719,963,97,4,0.6441,0.6441,0.6441,0,0,0,35425.98,0,0,0,0,15,15,0
9,0,0,0,184,1,0.0465,0.154033,0.401,0,0,0,1863.29,0,0,12.4588,2.3329,,,
10,0,726,943,24,1,0.0679,0.274675,0.0679,0,0,0,1019.49,0,0,20.0723,3.9991,36,40,0
6,0,678,916,52,2,0.3873,0.34134,0.6003,0,0,0,17430.06,0,0,4.0311,3.3449,3,3,0
4,0,679,721,64,2,0.0099,0.20885,0.1988,0,0,0,448.51,0,0,136.0597,7.1726,49,41,0
2,0,737,940,76,2,0.4911,0.28712,0.5358,1,0,0,9823.81,0,0,7.0077,8.0528,42,6,0
5,0,789,969,105,1,0,0,0,0,0,0,,,,,,24,24,0
7,0,755,946,117,1,0,0,0,0,0,0,,,,,,44,44,0
10,0,767,966,24,4,0,0.553487,0.4721,0,0,0,45272.77,0,0,2.486,1.2627,26,26,0
6,0,771,964,529,2,0.5687,0.3755,0.5687,0,0,0,56870.23,0,5,0.047,0.1328,0,0,0
9,0,698,971,80,,0.3423,0.274491,0.3686,0,0,0,15405.04,0,3,0.1028,0.0829,61,33,0
7,0,676,871,125,5,,,,,0,0,,,,,,43,45,0
3,0,532,115,137,5,,,,,,0,,,,,,72,83,0
8,0,614,643,149,2,,,,,0,0,,,,,,52,49,0
10,0,626,616,161,2,,,,,0,0,,,,,,77,78,0
3,0,737,955,13,4,2.452,0.894933,2.5974,1,0,2,8582.4,0,0,2.8891,10.0867,53,53,0
2,0,692,940,25,4,0,0.427466,0.9297,1,0,2,2044.54,0,0,10.4989,16.9496,36,41,0
10,0,769,958,49,4,0,0.1645,1.0161,2,0,0,3.49,0,0,7079.0945,39.1303,56,11,0
2,0,759,947,103,4,0.0237,0.19797,0.0866,3,0,0,1427.04,0,0,8.442,4.5997,34,29,0
3,0,522,746,13,1,1.0044,1.00185,1.0134,12,0,0,100446.21,0,2,0.0308,0.0431,83,82,1
9,0,783,969,41,1,0,0,0,0,0,0,,,,,,23,27,0
5,0,690,945,142,4,0,0.1166,0,0,0,0,690.86,0,0,15.6596,15.6596,39,50,0
8,0,701,967,154,4,0.614,0.424183,0.6517,0,0,0,25934.97,0,0,0.2277,1.218,11,13,0
7,0,756,971,25,1,0,0,0,0,0,0,,,,,,4,5,0
4,0,785,972,37,1,0,0.1988,0.8809,4,0,0,1988.22,0,0,24.6946,24.6946,2,2,0
3,0,773,971,49,1,0,0.443075,0.8758,0,0,0,14273.67,0,0,4.1628,4.1016,4,4,0
7,0,776,954,16,3,,,,,0,0,,,,,,3,3,0
10,0,748,963,40,3,,,,,0,0,,,,,,21,21,0
8,0,735,966,99,1,0,0.0052,0,0,0,0,78.61,0,0,27.3382,27.3382,6,,0
6,0,731,958,111,1,0.8258,0.7624,0.8876,0,0,0,12388.31,0,0,0.1306,0.5421,74,,0
7,0,760,960,123,1,0,0.501233,0,0,0,0,1700.93,0,0,6.1952,0.8325,89,,0
9,0,623,899,26,1,0.4412,0.77755,1.2134,9,0,0,11031.72,0,0,4.3777,3.3139,62,64,1
4,0,700,968,38,1,0.6751,0.851011,0.9898,6,0,0,16877.98,0,0,1.7753,1.6102,46,46,0
7,0,748,967,50,1,0.3819,0.76135,0.5915,7,0,0,19422.73,0,0,1.4386,1.4834,38,38,0
9,0,752,957,23,2,0.496,0.4079,0.5726,0,0,0,5953.08,0,0,0.3292,0.5579,28,47,0
4,0,767,966,35,2,0.3558,0.38725,0.4991,0,0,0,4270.16,0,0,0.7043,1.8135,11,12,0
5,0,725,933,47,2,0.9403,0.685916,0.9506,0,0,0,47015.66,0,0,0.1067,0.6103,46,46,0
10,0,759,961,59,2,0.7232,0.743875,0.7928,0,0,0,34391.82,0,0,0.3545,0.8124,56,56,1
3,0,749,966,74,4,0.6012,0.541975,0.8718,0,0,0,10405.33,0,0,2.2603,3.1394,39,41,0
9,0,785,962,252,4,0,0.347728,0.254,1,0,0,15440.45,0,0,2.2281,5.1871,40,20,0
3,0,811,970,264,4,0,0,0,0,0,0,,,,,,28,18,0
10,0,810,968,276,4,0,0,0,0,0,0,,,,,,33,33,0
5,0,794,966,288,4,0,0,0,0,0,0,,,,,,32,32,0
3,0,679,910,78,1,0,0.09542,0.3991,0,0,0,3309.52,0,1,31.64,17.479,6,6,0
7,0,816,972,92,1,,,,,0,0,,,,,,2,2,0
6,0,789,967,29,1,0.6612,0.761408,0.7181,2,0,0,,,0,,0.5548,7,7,0
10,0,725,959,82,4,0.1297,0.50105,0.3885,1,0,0,1946.71,0,0,6.9653,1.9615,23,28,0
6,0,689,950,94,4,1.0038,0.7196,1.0038,5,0,0,15057.66,0,0,0.9451,1.4069,0,0,0
3,0,684,879,71,1,1.0056,0.485925,1.0056,1,0,0,100560.57,1,7,0,0.0419,65,89,0
2,0,692,949,76,1,,,,,0,0,,,,,,20,26,0
4,0,748,971,88,1,0,0,0,0,0,0,,,,,,10,12,0
3,0,656,567,15,1,0.585,0.514466,1.048,2,0,0,8775.95,0,0,2.9262,2.1602,66,61,0
2,0,675,858,27,1,0.7924,0.46802,1.304,3,0,0,11886.81,0,0,1.1959,3.2117,11,14,0
7,0,608,271,48,1,0,0.602618,0.9706,10,0,0,2009.43,0,0,26.9519,10.6121,90,95,0
4,0,611,688,60,1,0,0.43512,0,4,0,0,2351.88,0,0,14.5115,26.3764,13,13,0
7,0,766,964,205,2,,,,,,0,,,,,,65,21,0
8,0,779,959,229,2,0,0,0,0,0,0,,,,,,51,26,0
8,0,772,962,14,1,0,0.102366,0,0,0,0,3662.59,0,0,6.7865,11.6876,30,12,0
9,0,761,966,26,1,0.1121,0.129018,0.1437,1,0,0,2243.38,0,0,11.0799,7.9463,37,28,0
10,0,741,968,38,1,0.9576,0.718733,0.9576,3,0,0,18616.18,0,1,1.0167,1.2019,64,48,0
4,0,752,963,16,1,0,0,0,0,0,0,,,,,,,,0
7,0,0,969,28,1,0.6961,0.304733,0.9732,0,0,0,20885.7,0,0,3.226,8.9459,,,
4,0,735,953,23,1,,,,,0,0,,,,,,49,43,0
8,0,758,957,91,1,0.2484,0.310625,0.2484,0,0,0,12424.63,0,0,1.1145,1.7889,32,32,0
8,0,735,951,103,1,0.8373,0.649258,0.9626,0,0,0,41865.36,0,0,0.2886,0.5407,56,56,0
5,0,698,747,57,1,0,0.308,0,0,0,0,3080.34,0,0,10.2348,10.2348,2,0,0
10,0,698,901,69,1,0,0.045,0.6865,0,0,0,450.03,0,0,146.9346,146.9346,4,0,0
7,0,688,517,81,1,0,0.1936,0,0,0,0,1936.25,0,0,34.0242,34.0242,29,4,0
4,0,763,963,42,2,0,0,0,0,0,0,,,,,,32,32,0
8,0,785,964,54,2,0,0,0,0,0,0,,,,,,22,24,0
10,0,772,966,66,2,0,0,0,0,0,0,,,,,,26,25,0
